Symbol	Diffrna-MFS_perichondrium_starMin33_PC-mut_vs_PC-WT	RowSum	RowMean	RowSampleSD	RowSampleCV	Description	ReadWrite_SCPs	ReadWrite_human_symbols
WDR74	-1.11200165748596	0	0	0	0	WD repeat domain 74		WDR74
WDR83	-0.663516342639923	0	0	0	0	WD repeat domain containing 83		WDR83
WDR83OS	-1.12952482700348	0	0	0	0	WD repeat domain 83 opposite strand		WDR83OS
WFDC17	0.680190742015839	0	0	0	0	WAP four-disulfide core domain 17		WFDC17
WFDC21	1.87978041172028	0	0	0	0	WAP four-disulfide core domain 21		WFDC21
WNK3	1.29188549518585	0	0	0	0	WNK lysine deficient protein kinase 3		WNK3
WNT11	-0.912004053592682	0	0	0	0	wingless-type MMTV integration site family, member 11		WNT11
WNT4	-0.784751772880554	0	0	0	0	wingless-type MMTV integration site family, member 4		WNT4
WNT9A	-0.83127623796463	0	0	0	0	wingless-type MMTV integration site family, member 9A		WNT9A
XIAP	0.517716765403748	0	0	0	0	X-linked inhibitor of apoptosis		XIAP
XIRP1	-1.8045300245285	0	0	0	0	xin actin-binding repeat containing 1		XIRP1
XIST	10.9472370147705	0	0	0	0	inactive X specific transcripts		XIST
XLR	1.00372934341431	0	0	0	0	X-linked lymphocyte-regulated		XLR
XYLT1	0.639266312122345	0	0	0	0	xylosyltransferase 1		XYLT1
YIF1A	-0.603224635124207	0	0	0	0	Yip1 interacting factor homolog A (S. cerevisiae)		YIF1A
YIF1B	-0.7465700507164	0	0	0	0	Yip1 interacting factor homolog B (S. cerevisiae)		YIF1B
YIPF3	-0.913410365581512	0	0	0	0	Yip1 domain family, member 3		YIPF3
YPEL3	-0.939527571201324	0	0	0	0	yippee like 3		YPEL3
YTHDC1	0.552001655101776	0	0	0	0	YTH domain containing 1		YTHDC1
ZBTB10	0.802947759628296	0	0	0	0	zinc finger and BTB domain containing 10		ZBTB10
ZBTB11OS1	-0.935779631137848	0	0	0	0	zinc finger and BTB domain containing 11, opposite strand 1		ZBTB11OS1
ZBTB37	0.913991272449493	0	0	0	0	zinc finger and BTB domain containing 37		ZBTB37
ZBTB7C	-1.08893764019012	0	0	0	0	zinc finger and BTB domain containing 7C		ZBTB7C
ZC3H3	-1.46511685848236	0	0	0	0	zinc finger CCCH type containing 3		ZC3H3
ZCCHC10	0.574828624725342	0	0	0	0	zinc finger, CCHC domain containing 10		ZCCHC10
ZCCHC4	0.757611095905304	0	0	0	0	zinc finger, CCHC domain containing 4		ZCCHC4
ZCCHC7	0.688304007053375	0	0	0	0	zinc finger, CCHC domain containing 7		ZCCHC7
ZDHHC1	-0.945815861225128	0	0	0	0	zinc finger, DHHC domain containing 1		ZDHHC1
ZDHHC21	0.673975706100464	0	0	0	0	zinc finger, DHHC domain containing 21		ZDHHC21
ZDHHC4	-0.831518054008484	0	0	0	0	zinc finger, DHHC domain containing 4		ZDHHC4
ZEB2	0.511777281761169	0	0	0	0	zinc finger E-box binding homeobox 2		ZEB2
ZFHX4	0.571558594703674	0	0	0	0	zinc finger homeodomain 4		ZFHX4
ZFP120	0.647464692592621	0	0	0	0	zinc finger protein 120		ZFP120
ZFP131	0.762738645076752	0	0	0	0	zinc finger protein 131		ZNF131
ZFP157	0.645852863788605	0	0	0	0	zinc finger protein 157		ZNF613
ZFP182	1.13309395313263	0	0	0	0	zinc finger protein 182		ZNF182
ZFP268	0.92445433139801	0	0	0	0	zinc finger protein 268		ZFP268
ZFP280D	0.61549174785614	0	0	0	0	zinc finger protein 280D		ZNF280D
ZFP292	0.704149484634399	0	0	0	0	zinc finger protein 292		ZNF292
ZFP300	1.0863288640976	0	0	0	0	zinc finger protein 300		ZNF567
ZFP322A	0.56270843744278	0	0	0	0	zinc finger protein 322A		ZNF322
ZFP335	-1.0128778219223	0	0	0	0	zinc finger protein 335		ZNF335
ZFP358	-1.0725029706955	0	0	0	0	zinc finger protein 358		ZNF358
ZFP385A	-1.63085412979126	0	0	0	0	zinc finger protein 385A		ZNF385A
ZFP397	0.689886569976807	0	0	0	0	zinc finger protein 397		ZNF397
ZFP40	0.844215869903564	0	0	0	0	zinc finger protein 40		ZFP40
ZFP414	-0.927505016326904	0	0	0	0	zinc finger protein 414		ZNF414
ZFP444	-1.15971028804779	0	0	0	0	zinc finger protein 444		ZNF444
ZFP574	-0.933082938194275	0	0	0	0	zinc finger protein 574		ZNF574
ZFP575	-1.59520161151886	0	0	0	0	zinc finger protein 575		ZNF575
ZFP58	1.11318206787109	0	0	0	0	zinc finger protein 58		ZFP58
ZFP580	-0.949633121490479	0	0	0	0	zinc finger protein 580		ZNF580
ZFP628	-1.97201287746429	0	0	0	0	zinc finger protein 628		ZNF628
ZFP638	0.5745809674263	0	0	0	0	zinc finger protein 638		ZNF638
ZFP707	-1.15098440647125	0	0	0	0	zinc finger protein 707		ZNF707
ZFP72	1.20309579372406	0	0	0	0	zinc finger protein 72		ZNF502
ZFP729B	0.75075364112854	0	0	0	0	zinc finger protein 729b		ZNF729
ZFP74	0.854445457458496	0	0	0	0	zinc finger protein 74		ZNF569
ZFP750	3.87493681907654	0	0	0	0	zinc finger protein 750		ZNF750
ZFP759	1.34013450145721	0	0	0	0	zinc finger protein 759		ZFP759
ZFP768	-1.1841607093811	0	0	0	0	zinc finger protein 768		ZNF768
ZFP775	-1.25135970115662	0	0	0	0	zinc finger protein 775		ZNF775
ZFP787	-0.745459318161011	0	0	0	0	zinc finger protein 787		ZNF787
ZFP800	0.749222159385681	0	0	0	0	zinc finger protein 800		ZNF800
ZFP808	0.857891440391541	0	0	0	0	zinc finger protein 808		ZFP808
ZFP81	0.785314500331879	0	0	0	0	zinc finger protein 81		ZFP81
ZFP871	0.631357431411743	0	0	0	0	zinc finger protein 871		ZFP871
ZFP945	0.642283201217651	0	0	0	0	zinc finger protein 945		ZFP945
ZFP950	0.637369334697723	0	0	0	0	zinc finger protein 950		ZFP950
ZFP952	0.763415634632111	0	0	0	0	zinc finger protein 952		ZFP952
ZFP974	0.875729501247406	0	0	0	0	zinc finger protein 974		ZFP974
ZFP991	0.676348447799683	0	0	0	0	zinc finger protein 991		ZNF616
ZFP995	0.866423845291138	0	0	0	0	zinc finger protein 995		ZFP995
ZFPM1	-2.03708553314209	0	0	0	0	zinc finger protein, multitype 1		ZFPM1
ZFYVE19	-0.833227038383484	0	0	0	0	zinc finger, FYVE domain containing 19		ZFYVE19
ZIM1	0.588727295398712	0	0	0	0	zinc finger, imprinted 1		ZIM1
ZKSCAN8	0.967127740383148	0	0	0	0	zinc finger with KRAB and SCAN domains 8		ZKSCAN8
ZMYM2	0.687599420547485	0	0	0	0	zinc finger, MYM-type 2		ZMYM2
ZMYM5	0.619186282157898	0	0	0	0	zinc finger, MYM-type 5		ZMYM5
ZNFX1	-1.16042459011078	0	0	0	0	zinc finger, NFX1-type containing 1		ZNFX1
ZNHIT1	-0.734763979911804	0	0	0	0	zinc finger, HIT domain containing 1		ZNHIT1
ZNHIT2	-0.932242572307587	0	0	0	0	zinc finger, HIT domain containing 2		ZNHIT2
ZSWIM6	0.842031300067902	0	0	0	0	zinc finger SWIM-type containing 6		ZSWIM6
ZYX	-0.684779345989227	0	0	0	0	zyxin		ZYX
