transcript	symbol	MT_baseMean	RU_baseMean	MT_log2FoldChange	RU_log2FoldChange	MT_lfcSE	RU_lfcSE	MT_stat	RU_stat	MT_pvalue	RU_pvalue	MT_padj	RU_padj	interaction_MT_minus_RU
ENSMUST00000021243	Slc35b1	1772.724678	1546.12422410922	-0.061098724	0.10795406141848	0.093311783	0.105329397102295	-0.654780371	1.02491863039562	0.512609171	0.305401583142259	0.567451636	0.35788254992683	-0.16905278541848
ENSMUST00000021249	Scrn2	372.1982186	292.243075899248	0.009580852	0.345309146172144	0.151552795	0.158409788157951	0.06321792	2.17984728208736	0.949592975	0.0292687837771351	0.958458538	0.0430980854149688	-0.335728294172144
ENSMUST00000021251	Lrrc46	24.2116096	19.7719792159173	0.513827972	1.70549376640509	0.444953157	0.495740498548688	1.154791158	3.44029541947457	0.248175959	0.000581079550250735	0.298285876	0.00110502476882985	-1.1916657944050901
ENSMUST00000021259	Gucy2e	2.529205711	2.40345337893941	-0.60496742	0.671176438749184	0.993571845	1.01141481459323	-0.608881404	0.663601550091117	0.542603051	0.506945364936311	0.596522556	0.559110138458195	-1.276143858749184
ENSMUST00000021262	Alox8	3.352366922	5.47251811271749	1.829806528	2.89934526760013	1.056737028	0.863047603740633	1.731562802	3.35942682076139	0.083351434	0.000781043339060299	0.11135994	0.00146212191883159	-1.06953873960013
ENSMUST00000021268	Aloxe3	16.73682384	10.6134321785781	1.801533077	2.01550673176172	0.568574357	0.623102017041318	3.168509191	3.234633617994	0.001532229	0.00121798914883554	0.002672087	0.0022215745768159	-0.21397365476171992
ENSMUST00000021282	Pfas	626.7425257	461.219587641302	-0.440176109	-0.651433414184252	0.134569315	0.137358582054815	-3.270999114	-4.74257526860816	0.001071682	2.1101838656906e-06	0.001904163	5.31942182809505e-06	0.21125730518425206
ENSMUST00000021283	Pik3r5	33.07600025	53.4416209017424	0.930156265	1.42120257348007	0.450800419	0.373314284037734	2.063343834	3.80698685865559	0.039079972	0.000140670217057546	0.055656028	0.000288857313876512	-0.4910463084800699
ENSMUST00000021285	Stx8	428.8974351	406.589324010738	-0.496021577	-0.155492480800865	0.130552136	0.133462594227936	-3.799413723	-1.16506412677177	0.000145039	0.243993036372921	0.000285629	0.292787644089496	-0.34052909619913496
ENSMUST00000021287	Cfap52	8.215111154	7.52503276481399	4.14326796	4.64119771862209	0.908202847	0.942868735644525	4.562051281	4.92242190579102	5.07e-06	8.54796796839275e-07	1.14e-05	2.23843317877371e-06	-0.49792975862208966
ENSMUST00000021288	Usp43	19.40309973	22.09665643078	0.501760862	1.35897705035551	0.500130889	0.501589336721912	1.003259093	2.7093419872858	0.315735868	0.00674168093892837	0.369989995	0.011064337028007	-0.8572161883555101
ENSMUST00000021290	Rcvrn	0.390230695	0.207566037650181	0.19855141	0.293511454051492	1.029365831	0.892649102394392	0.192887119	0.328809442886564	0.847047373	0.742299725211584			-0.09496004405149197
ENSMUST00000021296	Tmem101	386.0366537	350.240224870628	-0.789327299	-0.681083906303406	0.164926034	0.148600516292761	-4.785947257	-4.58332126492473	1.7e-06	4.5764808160403e-06	4.02e-06	1.11062913355952e-05	-0.108243392696594
ENSMUST00000021297	Lsm12	268.6672731	209.968890744869	0.373997457	0.360123346971163	0.159302633	0.169367853031037	2.34771673	2.12627922316031	0.01888888	0.0334800169728815	0.028278506	0.0488276649566648	0.013874110028836983
ENSMUST00000021306	Eftud2	4546.019706	3690.77646699484	0.569008431	0.650601129632211	0.086913893	0.0875101859269763	6.546806374	7.43457601810046	5.88e-11	1.04903886592671e-13	1.95e-10	4.87122677958545e-13	-0.08159269863221097
ENSMUST00000021307	Ccdc103	8.702979618	8.21247577223959	-1.168564765	-0.922454443332639	0.696468717	0.668128601745866	-1.67784243	-1.3806540251715	0.093377864	0.167385363582412	0.123362878	0.208871482844122	-0.2461103216673609
ENSMUST00000021311	Kif18b	472.6553081	311.816966913265	-0.423968319	-1.02923537488754	0.121144884	0.14629502602877	-3.499679919	-7.03534086446067	0.000465817	1.9877446358671e-12	0.000864434	8.35080895659403e-12	0.60526705588754
ENSMUST00000021313	Dcakd	1604.669209	1261.25368507776	1.142487334	0.983299735894115	0.092695858	0.100424965331254	12.32511741	9.79138735722419	6.63e-35	1.22601938112482e-22	7.49e-34	9.98895367782334e-22	0.1591875981058849
ENSMUST00000021314	Nmt1	1511.18389	1329.18275836128	-0.584738362	-0.460262925696034	0.089092848	0.0977689117709995	-6.563246924	-4.70766133486369	5.26e-11	2.50574945928695e-06	1.75e-10	6.26694189159895e-06	-0.12447543630396596
ENSMUST00000021323	1700023F06Rik	4.652944001	8.20970653596598	-3.76353987	-3.77776809540986	1.046029166	0.8962498599386	-3.597930145	-4.21508361035467	0.00032076	2.49685668932888e-05	0.00060642	5.61888699484539e-05	0.01422822540986024
ENSMUST00000021324	Map3k14	116.1731501	124.183631983347	-0.042814838	-0.434050325167032	0.224256462	0.210648504839667	-0.190919082	-2.06054310946762	0.84858899	0.0393466490517826	0.872747895	0.0565166573891052	0.391235487167032
ENSMUST00000021329	Gosr2	1172.605591	1005.16090200154	-0.704408156	-0.688632492618004	0.125088216	0.112202879475316	-5.631291082	-6.13738698898096	1.79e-08	8.38898561447846e-10	4.92e-08	2.87305586857495e-09	-0.015775663381995986
ENSMUST00000021331	Klhl28	133.2157679	137.027700729626	-0.526138358	-0.742223364580579	0.237173509	0.291363786409179	-2.218368988	-2.54741117188199	0.026529684	0.0108525478409455	0.038793231	0.0172502608771342	0.21608500658057905
ENSMUST00000021332	Fkbp3	688.2692186	564.352807514709	-3.823849995	-3.76591924387528	0.162125725	0.177397848031222	-23.58570793	-21.2286636262491	5.4e-123	5.19179311994477e-100	4.7e-121	3.74448488025179e-98	-0.05793075112471957
ENSMUST00000021335	Scfd1	2647.960143	2308.66332997942	-0.350421076	-0.00581492404819352	0.089403877	0.110028710404911	-3.919528862	-0.05284915206944	8.87e-05	0.957852098504006	0.000178745	0.964902320049032	-0.3446061519518065
ENSMUST00000021338	Ap4s1	158.9892761	146.541258271345	-0.216549917	0.0998789189533123	0.227598186	0.189704802461386	-0.951457135	0.526496523321504	0.341372369	0.598543266977767	0.39693143	0.647022443282744	-0.3164288359533123
ENSMUST00000021339	Dtd2	124.7785711	116.684015124144	-0.267029181	-0.631492270982984	0.249327487	0.250470736857138	-1.070997765	-2.52122175590984	0.284170435	0.0116948124938332	0.336459808	0.0184927205518825	0.364463089982984
ENSMUST00000021345	Gtf2a1	164.2415735	144.53343933694	0.44938393	0.0548044685617615	0.223136907	0.222586632437206	2.01393815	0.246216351636581	0.044016028	0.805514758343505	0.062036776	0.834586481983388	0.39457946143823847
ENSMUST00000021346	Tshr	10.67189711	15.829619277724	0.530051744	-0.406312180850233	0.699214205	0.519845150788593	0.758067756	-0.781602329528066	0.448410421	0.434448317430997	0.505325241	0.488612522315811	0.936363924850233
ENSMUST00000021347	Sel1l	2465.092595	2265.39244302383	-0.415819356	-0.221187780214744	0.114363492	0.092290257505417	-3.635944924	-2.39665362513223	0.000276964	0.0165455560385432	0.00052776	0.0254537654681423	-0.19463157578525597
ENSMUST00000021356	Dnaaf2	294.5955189	236.331924656765	-0.858528515	-0.813907267867399	0.151415767	0.177054762293476	-5.670007381	-4.59692389701619	1.43e-08	4.28774140721994e-06	3.96e-08	1.04367118774908e-05	-0.04462124713260107
ENSMUST00000021359	Pole2	669.4470528	539.39141117663	0.658063261	0.907442968824459	0.134470616	0.156502915392571	4.893732792	5.7982496143809	9.89e-07	6.70106592661418e-09	2.39e-06	2.13747943859604e-08	-0.24937970782445895
ENSMUST00000021362	Klhdc2	2598.483484	2320.99878093814	0.376088596	0.386705717141435	0.087593565	0.110352498030896	4.293564219	3.5042769673702	1.76e-05	0.000457848904267647	3.79e-05	0.000883067554654541	-0.010617121141434982
ENSMUST00000021368	Nemf	943.5524146	776.772811509961	-0.09643436	0.0117235700931584	0.117647788	0.109032789671601	-0.819686981	0.107523343468226	0.412394574	0.914373807263217	0.469118351	0.929352253394393	-0.1081579300931584
ENSMUST00000021370	L2hgdh	187.5637213	147.707663647144	0.056174747	0.490278303426537	0.192446346	0.238167490318198	0.291898225	2.05854418993756	0.77036444	0.0395379238719871	0.804450878	0.0567579903333428	-0.434103556426537
ENSMUST00000021372	Dmac2l	144.9518994	142.023384230508	0.834315121	1.51053775484702	0.204165757	0.206286135511367	4.086459614	7.32253649089172	4.38e-05	2.43327118123571e-13	9.11e-05	1.09280746516785e-12	-0.67622263384702
ENSMUST00000021375	Sec23a	7936.374404	6378.86851924552	0.206319995	0.211392072624335	0.100236671	0.100428643084824	2.05832848	2.10489822555692	0.039558612	0.0353001681996079	0.056277724	0.0512270554673862	-0.005072077624334981
ENSMUST00000021377	Cdkl1	16.42232685	29.0589677870884	2.141315755	3.82687006007794	0.589016419	0.515972567796406	3.63540928	7.41680914631097	0.00027754	1.19975637153989e-13	0.000528789	5.5412091595317e-13	-1.68555430507794
ENSMUST00000021379	Gemin2	540.4401268	500.093942854747	1.548694469	1.84719138562466	0.12974645	0.151960300347468	11.93631478	12.1557497675441	7.65e-33	5.34689778254399e-34	8.03e-32	7.17542900405377e-33	-0.29849691662466005
ENSMUST00000021380	Trappc6b	350.7088544	322.770585995164	-0.997898851	-0.954109721049706	0.14211543	0.158120732960845	-7.021748788	-6.03405829952719	2.19e-12	1.59892336406527e-09	7.97e-12	5.34227224401633e-09	-0.04378912995029394
ENSMUST00000021381	Pnn	1914.758837	1413.96623105191	-0.252888713	-0.0646547289932676	0.097237618	0.117631437524446	-2.600729191	-0.549638177972883	0.009302586	0.582567567547642	0.014614373	0.631898929949995	-0.18823398400673239
ENSMUST00000021384	No associated gene	0.222003535	0.459361459280149	0.010695699	0.506081826940941	0.96163043	0.967114970341395	0.011122463	0.523290242071521	0.991125741	0.60077229044368			-0.49538612794094095
ENSMUST00000021390	Galc	762.9143127	631.74583354957	1.960847901	2.01106548646296	0.162128599	0.127442582545386	12.09439857	15.7801689694005	1.13e-33	4.26046018254328e-56	1.22e-32	1.15513699134474e-54	-0.05021758546296007
ENSMUST00000021405	Polr2h	440.8716545	338.034886240185	-0.60287232	-0.411875701762235	0.125996019	0.143000691327591	-4.784852126	-2.88023573829231	1.71e-06	0.00397377924515114	4.04e-06	0.006729135083074	-0.19099661823776504
ENSMUST00000021406	2700097O09Rik	140.2153637	135.554373343793	0.299867953	0.442498797615942	0.21394122	0.230179045202837	1.401637108	1.92241130041184	0.16102364	0.0545540247837473	0.201973262	0.0759188812171139	-0.142630844615942
ENSMUST00000021407	Srp54a	82.7252559	73.3737324908143	7.842670345	7.71295488208576	0.80153604	0.795169986444885	9.784551106	9.69975604407493	1.31e-22	3.02220374931722e-22	8.4e-22	2.42057358280927e-21	0.1297154629142403
ENSMUST00000021410	Ppp2r3c	777.5470922	745.615321485564	1.957691643	2.0349780073013	0.117500765	0.141732340758272	16.66109699	14.3578945808282	2.51e-62	9.50717041097638e-47	6.7e-61	2.02907408144468e-45	-0.0772863643013002
ENSMUST00000021411	Prorp	292.1598352	263.138387834105	0.92685256	0.605133930597787	0.165851375	0.176009455651608	5.588452664	3.43807625765052	2.29e-08	0.000585862684823581	6.26e-08	0.00111348496982376	0.3217186294022131
ENSMUST00000021412	Psma6	1754.800284	1507.95116090158	-2.359704041	-2.4243745587334	0.107528271	0.104172080540703	-21.94496408	-23.2727862028841	9.67e-107	8.36459921860312e-120	6.32e-105	8.21920115164888e-118	0.06467051773339971
ENSMUST00000021413	Nfkbia	615.3675156	705.86956565346	-0.570621683	0.181191948776518	0.126573992	0.133572448983318	-4.50820641	1.35650690060453	6.54e-06	0.174937941281003	1.47e-05	0.217386643210383	-0.751813631776518
ENSMUST00000021416	Mbip	351.0517271	331.955504732989	0.394385278	0.596905340160568	0.146746734	0.178813040276936	2.687523368	3.3381532981941	0.007198407	0.000843372059464391	0.011485423	0.00157276911509593	-0.20252006216056795
ENSMUST00000021423	Noxred1	2.177634312	1.78954488210734	-1.735529634	-1.77036499425961	1.06003922	1.05798128357518	-1.637231529	-1.67334245108487	0.101582101	0.0942598999816263	0.133270424	0.124240114838944	0.03483536025961009
ENSMUST00000021424	Sptlc2	2001.984384	1643.60181865942	-1.456767873	-1.11325750839241	0.109762075	0.0978187093326993	-13.27205112	-11.3808239342641	3.36e-40	5.21051087538039e-30	4.72e-39	5.95527632524935e-29	-0.3435103646075901
ENSMUST00000021425	Ahsa1	2569.125899	2096.70301097398	0.134029417	-0.0107350923411806	0.085267022	0.109626477439588	1.571878703	-0.097924266034147	0.115978685	0.921992431079263	0.150174778	0.935798348938059	0.14476450934118062
ENSMUST00000021428	Snw1	1919.627364	1800.87375738736	-0.042132377	-0.109804966461875	0.091430344	0.0923473142015533	-0.460813943	-1.18904342168761	0.644932098	0.234422580555538	0.692502493	0.282437541302965	0.067672589461875
ENSMUST00000021438	Nova1	80.19847141	69.5641004680778	0.398777274	0.0120676420079332	0.258309887	0.256885795929437	1.543794078	0.0469766806851709	0.122638226	0.962531813122494	0.157742091	0.968485208984017	0.3867096319920668
ENSMUST00000021443	Mthfd1	1707.152717	1195.66641924185	-0.436407534	-0.579687302430395	0.098607931	0.112845400858831	-4.425683904	-5.13700423782076	9.61e-06	2.79152663232588e-07	2.13e-05	7.71728501206255e-07	0.14327976843039503
ENSMUST00000021447	Ppp2r5e	632.3035045	598.737881877962	-0.156916254	-0.219109203541061	0.125661739	0.141455270095882	-1.248719416	-1.5489645835927	0.211767717	0.121390234066241	0.258778319	0.15607924975532	0.062192949541061
ENSMUST00000021450	Sgpp1	315.1507177	284.405402809326	-2.399908472	-2.04744862999024	0.17437207	0.209232487720466	-13.76314722	-9.78551969771362	4.25e-43	1.29926081588544e-22	6.61e-42	1.05563138764588e-21	-0.35245984200975977
ENSMUST00000021453	Tex21	3.444267017	3.01830894644765	3.358029165	3.24588720374831	1.057087186	1.03845175610141	3.176681363	3.12569860340373	0.001489706	0.00177383248509137	0.002601633	0.00316754255570468	0.11214196125169007
ENSMUST00000021458	Sptb	166.8176704	216.346867928369	1.555749419	2.70585603506129	0.670296314	0.276609417681543	2.320987579	9.78222671426359	0.020287514	1.34224490443556e-22	0.030236931	1.08934632183154e-21	-1.15010661606129
ENSMUST00000021459	Rab15	127.2826575	88.6851418896203	0.900016872	-0.176576411030398	0.239293448	0.240083902808133	3.761142984	-0.735477926529344	0.000169139	0.462048478341242	0.000330561	0.515928292510229	1.0765932830303981
ENSMUST00000021466	Atl1	303.628228	295.288749759493	1.241946089	1.46224119288255	0.162083218	0.191969008043245	7.6623978	7.61706906644613	1.82e-14	2.59500501685277e-14	7.55e-14	1.26224147680204e-13	-0.22029510388255003
ENSMUST00000021467	Sav1	893.5636143	897.640299947572	-0.947309876	-1.11958526731592	0.103467828	0.103420078889991	-9.155598353	-10.8256083280195	5.41e-20	2.60344553921222e-27	3.01e-19	2.65069861888777e-26	0.17227539131591985
ENSMUST00000021471	Tmx1	2319.247951	2163.8898726916	-0.358619765	-0.140046888433389	0.09029951	0.130765747297837	-3.971447503	-1.07097532287574	7.14e-05	0.284180525570743	0.000145316	0.335485169721114	-0.21857287656661098
ENSMUST00000021479	Actr10	2882.489725	2661.09525953363	0.939854651	1.21654104796068	0.111734245	0.115524555700819	8.411518308	10.5305840873453	4.05e-17	6.24457925271436e-26	1.95e-16	5.8909075282855e-25	-0.27668639696068
ENSMUST00000021482	Tomm20l	3.033893251	4.11377689095081	2.988016183	3.35718847686615	1.082357439	0.987749418414078	2.760655654	3.39882607296942	0.005768546	0.000676757382787208	0.009333656	0.00127735011491395	-0.3691722938661499
ENSMUST00000021486	Timm9	202.0647641	152.236121038734	0.034070243	0.381874598420538	0.16582623	0.211676682928638	0.205457502	1.80404659189259	0.837214698	0.0712240032220325	0.86310249	0.0965457486504748	-0.347804355420538
ENSMUST00000021494	Ccdc175	4.126678712	2.97009400244782	-1.145834298	-1.12362578848203	0.895958556	0.979777753134858	-1.278892075	-1.14681700506765	0.200935064	0.25145725958382	0.246936496	0.30080772428848	-0.022208509517970043
ENSMUST00000021495	Serpina5	11.48784743	51.7643598379208	5.477367877	7.55199575161917	0.933460634	0.817690147960634	5.867808106	9.23576708176597	4.42e-09	2.56441878505818e-20	1.28e-08	1.83060241014319e-19	-2.0746278746191704
ENSMUST00000021512	Dhrs7	604.1867596	739.870857101991	0.18332963	0.950956613061567	0.194483568	0.187011412855504	0.942648432	5.08501913621888	0.345860758	3.6758900532484e-07	0.401546962	1.00389304737194e-06	-0.767626983061567
ENSMUST00000021513	Gsc	1.405934385	19.6682499668378	1.173822008	1.14914013634762	1.115568157	0.475688079864109	1.052218997	2.41574297315983	0.292699086	0.0157031416790342	0.345639278	0.0242571953284174	0.024681871652380005
ENSMUST00000021514	Ppm1a	1139.674172	1170.09195004896	-0.645157522	-0.706302334936354	0.108040242	0.101340245094466	-5.971455737	-6.96961344703642	2.35e-09	3.17813004342059e-12	6.93e-09	1.31554995662202e-11	0.06114481293635399
ENSMUST00000021519	Six6	0.0	0.415132075300362		0.503910865225878		0.892649102394392		0.56451170328208		0.572405937640573			
ENSMUST00000021520	4930408O17Rik	0.069099175	0.0	0.069387906		0.954479371		0.072697125		0.942047137				
ENSMUST00000021522	Glrx5	358.5066281	257.539406310315	0.047431562	-0.151149434891673	0.143419263	0.164553578624933	0.330719604	-0.918542374798102	0.740856293	0.35833498491803	0.778725342	0.411739327749559	0.19858099689167302
ENSMUST00000021523	Mnat1	819.1243985	633.012241793937	0.215933524	0.0974904262648709	0.11404912	0.12676442200597	1.893337917	0.769067729905159	0.058312946	0.441853103982961	0.080301137	0.496064051484897	0.1184430977351291
ENSMUST00000021527	Prkch	142.1260801	163.206985062559	0.238158006	0.0882765104762733	0.216244033	0.183947345887872	1.101339089	0.479900974108556	0.270749105	0.631297808556972	0.322281743	0.677775992893058	0.1498814955237267
ENSMUST00000021530	Hif1a	8952.437862	10946.9151184801	0.554985455	0.49995912029451	0.090814677	0.132206680176024	6.111186802	3.78164794417989	9.89e-10	0.000155793588915747	3e-09	0.000318127466571192	0.055026334705489954
ENSMUST00000021532	Snapc1	141.0856587	156.204188679272	-1.102954233	-1.09200307691421	0.26143378	0.252660189856214	-4.218866557	-4.32202270383653	2.46e-05	1.54605275069556e-05	5.22e-05	3.56020105739755e-05	-0.010951156085790004
ENSMUST00000021535	Papola	2984.384577	2640.34041448734	0.090366283	0.147057697908696	0.090605174	0.158528801008056	0.997363386	0.927640258259588	0.318588157	0.353594207437153	0.373171464	0.407122742300044	-0.05669141490869599
ENSMUST00000021536	Atp6v1d	1036.180278	1011.70700636723	0.421528667	0.526950865635592	0.118651701	0.117321275985451	3.552655904	4.49152006922378	0.000381363	7.07166356782608e-06	0.000715658	1.68324217682558e-05	-0.10542219863559199
